0,1,2,3,4,5,6,7,8,9,10
2001,1,0.0,OTC_BAMGF_2023.pdf,302,326,0,"What is the range of electricity for the MINI Countryman SE ALL4, from highest to lowest?",399 - 432,17,5
2002,1,0.0,OTC_BAMGF_2023.pdf,302,326,0,What are the maximum and minimum fuel consumption figures in liters per 100 kilometers for the Rolls-Royce Cullinan?,16.5 - 16.1,19,2
2003,1,2.0,OTC_BAMGF_2023.pdf,302,326,0,What are the maximum and minimum CO2 emissions of the Rolls-Royce Cullinan in grams per kilometer?,377 - 368,19,3
2004,1,0.0,OTC_BAMGF_2023.pdf,302,326,0,What are the maximum and minimum fuel consumption figures in liters per 100 kilometers for the Rolls-Royce Ghost?,15.8 - 15.2,20,2
2005,1,2.0,OTC_BAMGF_2023.pdf,302,326,0,What is the range of CO emissions in grams per kilometer for the Rolls-Royce Ghost?,359 - 347,20,3
2006,1,0.0,OTC_BAMGF_2023.pdf,302,326,0,"What is the range of fuel consumption for the Rolls-Royce Dawn measured in liters per 100 kilometers, from maximum to minimum?",16.9 - 16.2,21,2
2007,1,2.0,OTC_BAMGF_2023.pdf,302,326,0,What are the maximum and minimum CO2 emissions in g/km for the Rolls-Royce Dawn?,381 - 367,21,3
2008,1,0.0,OTC_BAMGF_2023.pdf,302,326,0,What are the maximum and minimum fuel consumption figures in liters per 100 kilometers for the Rolls-Royce Wraith?,16.3 - 15.8,22,2
2009,1,2.0,OTC_BAMGF_2023.pdf,302,326,0,What is the range of CO2 emissions in grams per kilometer for the Rolls-Royce Wraith?,369 - 357,22,3
2010,1,0.0,OTC_BAMGF_2023.pdf,302,326,0,What are the maximum and minimum electricity power consumption values in kWh/100 km for the Rolls-Royce Spectre?,23.6 - 22.2,23,4
2011,1,0.0,OTC_BAMGF_2023.pdf,302,326,0,"What is the range of electricity for the Rolls-Royce Spectre, listed from highest to lowest?",500 - 530,23,5
2012,1,0.0,OTC_BAMGF_2023.pdf,303,310,0,What was the overall water usage in cubic meters for the year 2019?,5417428,2,2
2013,1,0.0,OTC_BAMGF_2023.pdf,303,310,0,What was the total water usage in cubic meters for the year 2020?,4722310,2,3
2014,1,0.0,OTC_BAMGF_2023.pdf,303,310,0,What was the overall water usage in cubic meters for the year 2021?,4924477,2,4
2015,1,0.0,OTC_BAMGF_2023.pdf,303,310,0,What was the overall water usage in cubic meters for the year 2022?,4840161,2,5
2016,1,0.0,OTC_BAMGF_2023.pdf,303,310,0,What was the overall water usage in cubic meters for the year 2023?,5049144,2,6
2017,1,3.0,OTC_BAMGF_2023.pdf,303,310,0,What was the proportion of potable water in the overall water usage for the year 2019?,87.4,3,2
2018,1,3.0,OTC_BAMGF_2023.pdf,303,310,0,What percentage of the overall water usage was made up of potable water in the year 2020?,86.3,3,3
2019,1,3.0,OTC_BAMGF_2023.pdf,303,310,0,What proportion of total water usage was made up of potable water in the year 2021?,85.1,3,4
2020,1,3.0,OTC_BAMGF_2023.pdf,303,310,0,What was the proportion of potable water in the overall water usage for the year 2022?,84,3,5
2021,1,3.0,OTC_BAMGF_2023.pdf,303,310,0,What proportion of the total water usage was potable water in the year 2023?,83.8,3,6
2022,1,3.0,OTC_BAMGF_2023.pdf,303,310,0,What was the proportion of total water usage derived from groundwater in the year 2019?,12.6,4,2
2023,1,3.0,OTC_BAMGF_2023.pdf,303,310,0,What percentage of the overall water usage was attributed to groundwater in the year 2020?,13.6,4,3
2024,1,3.0,OTC_BAMGF_2023.pdf,303,310,0,What proportion of total water usage was attributed to groundwater in the year 2021?,14.6,4,4
2025,1,3.0,OTC_BAMGF_2023.pdf,303,310,0,What was the proportion of groundwater in the overall water usage for the year 2022?,15.7,4,5
2026,1,3.0,OTC_BAMGF_2023.pdf,303,310,0,What proportion of total water usage in 2023 is attributed to groundwater?,15.9,4,6
2027,1,3.0,OTC_BAMGF_2023.pdf,303,310,0,What was the proportion of surface water in the overall water usage for the year 2019?,0,5,2
2028,1,3.0,OTC_BAMGF_2023.pdf,303,310,0,What percentage of the overall water usage was attributed to surface water in the year 2020?,0,5,3
2029,1,3.0,OTC_BAMGF_2023.pdf,303,310,0,What proportion of total water usage was attributed to surface water in the year 2021?,0,5,4
2030,1,3.0,OTC_BAMGF_2023.pdf,303,310,0,What was the proportion of surface water in the overall water usage for the year 2022?,0,5,5
2031,1,3.0,OTC_BAMGF_2023.pdf,303,310,0,What proportion of total water usage in 2023 is attributed to surface water?,0.1,5,6
2032,1,3.0,OTC_BAMGF_2023.pdf,303,310,0,What was the proportion of rainwater in the overall water usage for the year 2019?,0,6,2
2033,1,3.0,OTC_BAMGF_2023.pdf,303,310,0,What percentage of the overall water usage was attributed to rainwater in the year 2020?,0.1,6,3
2034,1,3.0,OTC_BAMGF_2023.pdf,303,310,0,What proportion of total water usage was attributed to rainwater in the year 2021?,0.3,6,4
2035,1,3.0,OTC_BAMGF_2023.pdf,303,310,0,What was the proportion of rainwater in the overall water usage for the year 2022?,0.3,6,5
2036,1,3.0,OTC_BAMGF_2023.pdf,303,310,0,What proportion of total water usage in 2023 is attributed to rainwater?,0.2,6,6
2037,1,0.0,OTC_BAMGF_2023.pdf,305,306,0,What were the total greenhouse gas emissions in 2019 measured in tonnes of CO2 equivalent?,147257699,2,2
2038,1,0.0,OTC_BAMGF_2023.pdf,305,306,0,What was the total amount of emissions documented in 2020 measured in tonnes of CO2 equivalent?,132064779,2,3
2039,1,0.0,OTC_BAMGF_2023.pdf,305,306,0,What was the total amount of emissions in 2021 measured in tonnes of CO2 equivalent?,137592164,2,4
2040,1,0.0,OTC_BAMGF_2023.pdf,305,306,0,What were the total greenhouse gas emissions in 2022 measured in tonnes of CO2 equivalent?,130743357,2,5
2041,1,0.0,OTC_BAMGF_2023.pdf,305,306,0,What were the total greenhouse gas emissions in 2023 measured in tonnes of CO2 equivalent?,134699641,2,6
2042,1,3.0,OTC_BAMGF_2023.pdf,305,306,0,What was the CO2 output in tonnes from company vehicles in the year 2019?,85667,6,2
2043,1,3.0,OTC_BAMGF_2023.pdf,305,306,0,What was the CO2 emission in tonnes from the company's vehicles in the year 2020?,72554,6,3
2044,1,3.0,OTC_BAMGF_2023.pdf,305,306,0,What was the total CO2 output in tonnes for company vehicles in the year 2021?,66442,6,4
2045,1,3.0,OTC_BAMGF_2023.pdf,305,306,0,What was the CO2 emission in tonnes from company vehicles in the year 2022?,76491,6,5
2046,1,3.0,OTC_BAMGF_2023.pdf,305,306,0,What is the amount of CO2 emissions in tonnes for company-owned vehicles in the year 2023?,113431,6,6
2047,1,3.0,OTC_BAMGF_2023.pdf,305,306,0,What was the CO2 emission in tonnes from the company-owned aircraft in 2019?,6098,7,2
2048,1,3.0,OTC_BAMGF_2023.pdf,305,306,0,What was the amount of CO2 emissions in tonnes from company-owned aircraft in 2020?,1793,7,3
2049,1,3.0,OTC_BAMGF_2023.pdf,305,306,0,What was the CO2 emission in tonnes from company-owned aircraft in 2021?,1967,7,4
2050,1,3.0,OTC_BAMGF_2023.pdf,305,306,0,What was the amount of CO2 emissions in tonnes from company-owned aircraft in 2022?,3449,7,5
2051,1,3.0,OTC_BAMGF_2023.pdf,305,306,0,What is the amount of CO2 emissions in tonnes from company-owned aircraft in 2023?,5245,7,6
2052,1,3.0,OTC_BAMGF_2023.pdf,305,306,0,What was the total CO2 equivalent emissions from electricity and heat purchases in 2019 in tonnes?,354095,10,2
2053,1,3.0,OTC_BAMGF_2023.pdf,305,306,0,What was the total amount of emissions from electricity and heat purchases in 2020 measured in tonnes of CO2 equivalent?,130090,10,3
2054,1,3.0,OTC_BAMGF_2023.pdf,305,306,0,What were the total emissions from electricity and heat acquired in 2021 measured in tonnes of CO2 equivalent?,134849,10,4
2055,1,3.0,OTC_BAMGF_2023.pdf,305,306,0,What was the total CO2 equivalent emissions from electricity and heat purchases in 2022?,91300,10,5
2056,1,3.0,OTC_BAMGF_2023.pdf,305,306,0,What is the total amount of emissions from electricity and heat purchases in 2023 measured in tonnes of CO2 equivalent?,110141,10,6
2057,1,0.0,OTC_BAMGF_2023.pdf,305,307,0,What were the total Scope 3 greenhouse gas emissions in 2019 measured in tonnes of CO2e?,146225201,3,2
2058,1,0.0,OTC_BAMGF_2023.pdf,305,307,0,What was the total amount of indirect (Scope 3) emissions reported in 2020 in tonnes of CO2 equivalent?,131255722,3,3
2059,1,0.0,OTC_BAMGF_2023.pdf,305,307,0,What were the total Scope 3 greenhouse gas emissions in 2021 measured in tonnes of CO2e?,136757602,3,4
2060,1,0.0,OTC_BAMGF_2023.pdf,305,307,0,What was the total amount of indirect greenhouse gas emissions (Scope 3) in 2022 measured in tonnes of CO2e?,129958000,3,5
2061,1,0.0,OTC_BAMGF_2023.pdf,305,307,0,What are the total Scope 3 indirect emissions in tonnes of CO2e for the year 2023?,133875567,3,6
2062,1,0.0,OTC_BAMGF_2023.pdf,305,307,0,"What was the amount of emissions related to logistics, covering material supply and vehicle distribution, in 2019, expressed in tonnes of CO2 equivalent?",2178437,4,2
2063,1,0.0,OTC_BAMGF_2023.pdf,305,307,0,"What was the contribution of logistics (material supply and vehicle distribution) to CO2 emissions in 2020, measured in tonnes of CO2 equivalent?",1939191,4,3
2064,1,0.0,OTC_BAMGF_2023.pdf,305,307,0,"What were the greenhouse gas emissions from logistics related to material supply and vehicle distribution in 2021, measured in tonnes?",2203818,4,4
2065,1,0.0,OTC_BAMGF_2023.pdf,305,307,0,"What was the amount of emissions related to logistics (including material supply and vehicle distribution) for the year 2022, measured in tonnes of CO2 equivalent?",2200661,4,5
2066,1,0.0,OTC_BAMGF_2023.pdf,305,307,0,"What are the greenhouse gas emissions from logistics (including material supply and vehicle distribution) for the year 2023, measured in tonnes?",2746124,4,6
2067,1,0.0,OTC_BAMGF_2023.pdf,305,307,0,"What was the amount of CO2 emissions from business travel in 2019, measured in tonnes of CO2 equivalent?",129646,5,2
2068,1,0.0,OTC_BAMGF_2023.pdf,305,307,0,"What was the CO2 emissions contribution from business trips in 2020, measured in tonnes of CO2 equivalent?",25217,5,3
2069,1,0.0,OTC_BAMGF_2023.pdf,305,307,0,"What was the amount of CO2 emissions from business travel in 2021, measured in tonnes of CO2 equivalent?",29765,5,4
2070,1,0.0,OTC_BAMGF_2023.pdf,305,307,0,"What was the CO2 contribution from business travel in 2022, measured in tonnes of CO2 equivalent?",66170,5,5
2071,1,0.0,OTC_BAMGF_2023.pdf,305,307,0,"What is the amount of CO2 emissions associated with business travel in 2023, measured in tonnes of CO2 equivalent?",115469,5,6
2072,1,0.0,OTC_BAMGF_2023.pdf,305,307,0,"What was the amount of greenhouse gas emissions from employee commuting in 2019, measured in tonnes of CO2 equivalent?",146298,6,2
2073,1,0.0,OTC_BAMGF_2023.pdf,305,307,0,"What was the amount of CO2 emissions from employees' commuting in 2020, measured in tonnes of CO2 equivalent?",166586,6,3
2074,1,0.0,OTC_BAMGF_2023.pdf,305,307,0,"What was the amount of CO2 emissions attributed to employee commuting in 2021, measured in tonnes of CO2 equivalent?",139999,6,4
2075,1,0.0,OTC_BAMGF_2023.pdf,305,307,0,"What was the CO2 contribution from employees' commuting in 2022, measured in tonnes of CO2 equivalent?",145284,6,5
2076,1,0.0,OTC_BAMGF_2023.pdf,305,307,0,"What is the amount of CO2 emissions from employee commuting in 2023, measured in tonnes of CO2 equivalent?",166273,6,6
2077,1,0.0,OTC_BAMGF_2023.pdf,305,307,0,What was the total CO2 equivalent emissions from purchased goods and services in the year 2019?,31486873,7,2
2078,1,0.0,OTC_BAMGF_2023.pdf,305,307,0,"What was the contribution of purchased goods and services to CO2 emissions in 2020, measured in tonnes of CO2 equivalent?",29094346,7,3
2079,1,0.0,OTC_BAMGF_2023.pdf,305,307,0,What were the greenhouse gas emissions in tonnes from purchased goods and services in 2021?,33131882,7,4
2080,1,0.0,OTC_BAMGF_2023.pdf,305,307,0,"What was the CO2 emission from purchased goods and services in 2022, measured in tonnes of CO2 equivalent?",33029416,7,5
2081,1,0.0,OTC_BAMGF_2023.pdf,305,307,0,"What is the amount of emissions attributed to purchased goods and services for the year 2023, measured in tonnes of CO2 equivalent?",34267874,7,6
2082,1,0.0,OTC_BAMGF_2023.pdf,305,307,0,"What were the greenhouse gas emissions in the use phase for the year 2019, measured in tonnes of CO2e?",110899066,8,2
2083,1,0.0,OTC_BAMGF_2023.pdf,305,307,0,"What was the amount of CO2 emissions during the use phase in 2020, measured in tonnes of CO2 equivalent?",98782354,8,3
2084,1,0.0,OTC_BAMGF_2023.pdf,305,307,0,"What were the greenhouse gas emissions in the use phase for the year 2021, measured in tonnes of CO2 equivalent?",99805490,8,4
2085,1,0.0,OTC_BAMGF_2023.pdf,305,307,0,"What was the contribution of the use phase to CO2 emissions in 2022, measured in tonnes of CO2 equivalent?",92947849,8,5
2086,1,0.0,OTC_BAMGF_2023.pdf,305,307,0,"What is the amount of emissions from the use phase for the year 2023, measured in tonnes of CO2 equivalent?",94774779,8,6
2087,1,0.0,OTC_BAMGF_2023.pdf,305,307,0,"What was the CO2 equivalent emission from aftersales logistics in the year 2019, measured in tonnes?",115863,9,2
2088,1,0.0,OTC_BAMGF_2023.pdf,305,307,0,"What was the CO2 emissions contribution from aftersales logistics in 2020, measured in tonnes of CO2 equivalent?",97171,9,3
2089,1,0.0,OTC_BAMGF_2023.pdf,305,307,0,"What was the amount of CO2 emissions from aftersales logistics in 2021, measured in tonnes of CO2 equivalent?",130210,9,4
2090,1,0.0,OTC_BAMGF_2023.pdf,305,307,0,"What was the CO2 emission from aftersales logistics in 2022, measured in tonnes of CO2 equivalent?",174017,9,5
2091,1,0.0,OTC_BAMGF_2023.pdf,305,307,0,"What is the amount of emissions from aftersales logistics for the year 2023, measured in tonnes of CO2 equivalent?",183417,9,6
2092,1,0.0,OTC_BAMGF_2023.pdf,305,307,0,"What was the amount of emissions from waste disposal in 2019, measured in tonnes of CO2 equivalent?",1269018,10,2
2093,1,0.0,OTC_BAMGF_2023.pdf,305,307,0,"What was the contribution of disposal to CO2 emissions in 2020, measured in tonnes of CO2 equivalent?",1150857,10,3
2094,1,0.0,OTC_BAMGF_2023.pdf,305,307,0,"What was the amount of CO2 emissions from waste disposal in 2021, measured in tonnes of CO2 equivalent?",1316438,10,4
2095,1,0.0,OTC_BAMGF_2023.pdf,305,307,0,"What was the amount of CO2 emissions from disposal in 2022, measured in tonnes of CO2 equivalent?",1394603,10,5
2096,1,0.0,OTC_BAMGF_2023.pdf,305,307,0,"What was the amount of emissions from disposal in 2023, measured in tonnes of CO2 equivalent?",1621631,10,6
2097,1,2.0,OTC_BAMGF_2023.pdf,305,309,0,What was the transport volume in million tkm for inbound material supply in the year 2022?,26600,-,-
2098,1,3.0,OTC_BAMGF_2023.pdf,305,309,0,What was the total CO2e emissions in tonnes for material supply in the year 2022?,974238,3,2
2099,1,2.0,OTC_BAMGF_2023.pdf,305,309,0,What was the transport volume in million tkm for inbound material supply in the year 2023?,23099,-,-
2100,1,3.0,OTC_BAMGF_2023.pdf,305,309,0,What was the amount of CO2e emissions in tonnes for material supply in the year 2023?,1229301,3,4
2101,1,2.0,OTC_BAMGF_2023.pdf,305,309,0,What was the transport volume in million tkm for outbound vehicles in the year 2022?,25511,-,-
2102,1,3.0,OTC_BAMGF_2023.pdf,305,309,0,What was the total CO2e emissions in tonnes for outbound distribution vehicles in the year 2022?,1226423,6,2
2103,1,2.0,OTC_BAMGF_2023.pdf,305,309,0,What was the transport volume in million tkm for outbound vehicles in the year 2023?,31263,-,-
2104,1,3.0,OTC_BAMGF_2023.pdf,305,309,0,What was the total CO2e emissions in tonnes for outbound vehicles in the year 2023?,1516823,6,4
2105,1,2.0,OTC_BAMGF_2023.pdf,305,309,0,What was the combined transport volume in million tkm for inbound and outbound material supply in the year 2022?,52111,-,-
2106,1,3.0,OTC_BAMGF_2023.pdf,305,309,0,What was the total CO2e emissions in tonnes for material supply and vehicle distribution in the year 2022?,2200661,9,2
2107,1,2.0,OTC_BAMGF_2023.pdf,305,309,0,What was the combined transport volume in million tkm for inbound and outbound material supply in the year 2023?,54362,-,-
2108,1,3.0,OTC_BAMGF_2023.pdf,305,309,0,What was the amount of CO2e emissions in tonnes for the total material supply and vehicle distribution in 2023?,2746124,9,4
2109,1,2.0,OTC_BAMGF_2023.pdf,305,309,0,What was the percentage of transport volume accounted for by sea transport in the year 2022?,77.1,-,-
2110,1,3.0,OTC_BAMGF_2023.pdf,305,309,0,What was the percentage of CO2e emissions from sea transportation in the year 2022?,43.4,14,3
2111,1,2.0,OTC_BAMGF_2023.pdf,305,309,0,What was the percentage of transport volume accounted for by sea transport in the year 2023?,76.7,-,-
2112,1,3.0,OTC_BAMGF_2023.pdf,305,309,0,What was the percentage of CO2e emissions from sea transportation in the year 2023?,41.7,14,5
2113,1,2.0,OTC_BAMGF_2023.pdf,305,309,0,What was the percentage of transport volume associated with road transport in the year 2022?,14.4,-,-
2114,1,3.0,OTC_BAMGF_2023.pdf,305,309,0,What was the percentage of CO2e emissions from road transportation in the year 2022?,31.7,15,3
2115,1,2.0,OTC_BAMGF_2023.pdf,305,309,0,What was the percentage of transport volume associated with road transport in the year 2023?,14.2,-,-
2116,1,3.0,OTC_BAMGF_2023.pdf,305,309,0,What was the percentage of CO2e emissions associated with road transportation in the year 2023?,30.9,15,5
2117,1,2.0,OTC_BAMGF_2023.pdf,305,309,0,What was the percentage of transport volume associated with rail transport in the year 2022?,7.3,-,-
2118,1,3.0,OTC_BAMGF_2023.pdf,305,309,0,What was the percentage of CO2e emissions associated with rail transport in the year 2022?,5.5,16,3
2119,1,2.0,OTC_BAMGF_2023.pdf,305,309,0,What was the percentage of transport volume accounted for by rail transport in the year 2023?,7.5,-,-
