Unnamed: 0,hierarchical,pdf name,gri,gri_finegrained,page nbr,table nbr,question,value,row,column
1778,0,['OTC_BAMGF_2023.pdf'],306,306-4.2,[311],[0],How much material for recycling was generated in tons in 2019?,771162,3,2
1779,0,['OTC_BAMGF_2023.pdf'],306,306-4.2,[311],[0],How much material for recycling was generated in tons in 2020?,768292,3,3
1780,0,['OTC_BAMGF_2023.pdf'],306,306-4.2,[311],[0],How much material for recycling was generated in tons in 2021?,822848,3,4
1781,0,['OTC_BAMGF_2023.pdf'],306,306-4.2,[311],[0],How much material for recycling was generated in tons in 2022?,812274,3,5
1782,0,['OTC_BAMGF_2023.pdf'],306,306-4.2,[311],[0],How much material for recycling was generated in tons in 2023?,922554,3,6
1783,0,['OTC_BAMGF_2023.pdf'],306,306-5.1,[311],[0],What was the weight of waste for disposal in tons in 2019?,9749,4,2
1784,0,['OTC_BAMGF_2023.pdf'],306,306-5.1,[311],[0],What was the weight of waste for disposal in tons in 2020?,7168,4,3
1785,0,['OTC_BAMGF_2023.pdf'],306,306-5.1,[311],[0],What was the weight of waste for disposal in tons in 2021?,6650,4,4
1786,0,['OTC_BAMGF_2023.pdf'],306,306-5.1,[311],[0],What was the weight of waste for disposal in tons in 2022?,6113,4,5
1787,0,['OTC_BAMGF_2023.pdf'],306,306-5.1,[311],[0],What was the weight of waste for disposal in tons in 2023?,5326,4,6
1788,0,['OTC_BAMGF_2023.pdf'],308,308-1.1,[312],[0],What was the percentage of suppliers of production-related material with implemented preventive measures at the time of awarding in 2022?,70,2,2
1789,0,['OTC_BAMGF_2023.pdf'],308,308-1.1,[312],[0],What proportion of suppliers of production-related material had agreed preventive measures at the time of awarding in 2023 in %?,31,3,3
1790,0,['OTC_BAMGF_2023.pdf'],308,308-1.1,[312],[0],Can you tell me the percentage of suppliers of production-related material with implemented preventive measures at the time of awarding in 2023?,55,2,3
1791,0,['OTC_BAMGF_2023.pdf'],308,308-1.1,[312],[0],What was the proportion in % of suppliers of production-related material with agreed preventive measures at the time of awarding in 2022?,22,3,2
1792,0,['OTC_MBGAF_2023.pdf'],301,301-2.1,[109],[0],By when should protective measures for 100 percent of high-risk materials be implemented?,2028,2,2
1793,0,['OTC_MBGAF_2023.pdf'],301,301-2.1,[109],[0],When should 70 percent of production raw materials with high human rights risks be assessed?,2025,3,2
1794,0,['OTC_MBGAF_2023.pdf'],301,301-2.1,[109],[0],Was the assessment of 50 percent of production raw materials with high human rights risks completed?,Yes,4,2
1795,0,['OTC_MBGAF_2023.pdf'],301,301-2.1,[109],[0],By when should 100 percent of service supply chain products with high human rights risks be reviewed?,2026,5,2
1796,0,['OTC_MBGAF_2023.pdf'],305,"305-*.1, 305-5.1",[86],[0],When is the target of reducing CO2 emissions by 80 percent expected?,2030,3,2
1797,0,['OTC_MBGAF_2023.pdf'],302,302-1.8,[86],[0],By which year is the share of renewable energy in production expected to reach 100 percent?,2039,4,2
1798,1,['OTC_MBGAF_2023.pdf'],302,302-1.8,[86],[0],What percentage of renewable energy usage is targeted for cars by 2030?,70,6,1
1799,1,['OTC_MBGAF_2023.pdf'],302,302-1.8,[86],[0],What percentage of renewable energy usage is targeted for vans by 2030?,80,7,1
1800,1,['OTC_MBGAF_2023.pdf'],302,"302-1.7, 302-4.2",[87],[0],What is the target percentage reduction in energy consumption for cars by 2030?,-43,4,1
1801,1,['OTC_MBGAF_2023.pdf'],302,"302-1.7, 302-4.2",[87],[0],What is the target percentage reduction in energy consumption for vans by 2030?,-25,5,1
1802,0,['OTC_MBGAF_2023.pdf'],303,303-5.1,[350],[0],What was the water consumption in production for 2023 in thousands of cubic meters?,1913,16,2
1803,0,['OTC_MBGAF_2023.pdf'],305,"305-*.1, 305-*.2",[350],[0],"What were the CO2 emissions of the new car fleet in Europe in 2023, measured in g/km?",109,8,2
1804,0,['OTC_MBGAF_2023.pdf'],305,"305-*.1, 305-*.2",[350],[0],"What were the CO2 emissions of the new car fleet in the United States in 2023, measured in grams of CO2 per mile?",170,9,2
1805,0,['OTC_MBGAF_2023.pdf'],305,"305-*.1, 305-*.2",[350],[0],"What were the CO2 emissions of the light commercial vehicle fleet in Europe in 2023, measured in g/km?",204,11,2
1806,0,['OTC_MBGAF_2023.pdf'],305,"305-*.1, 305-*.2",[350],[0],"What were the CO2 emissions of the light duty truck fleet in the United States in 2023, measured in grams of CO2 per mile?",259,12,2
1807,0,['OTC_MBGAF_2023.pdf'],305,"305-1.1, 305-2.3, 305-*.2",[350],[0],"What were the CO2 emissions in production (Scope 1 and Scope 2) in 2023, measured in 1,000 of tonnes?",511,13,2
1808,1,['OTC_MBGAF_2023.pdf'],306,"306-5.1, 306-3.8",[87],[0],What is the target percentage reduction in waste volume for disposal for cars by 2030?,-82,10,1
1809,1,['OTC_MBGAF_2023.pdf'],306,"306-5.1, 306-3.8",[87],[0],What is the target percentage reduction in waste volume for disposal for vans by 2030?,-85,11,1
1810,1,['OTC_MBGAF_2023.pdf'],306,"306-5.1, 306-3.8",[87],[0],What is the target percentage reduction in total waste volume for cars by 2030?,-35,13,1
1811,1,['OTC_MBGAF_2023.pdf'],306,"306-5.1, 306-3.8",[87],[0],What is the target percentage reduction in total waste volume for vans by 2030?,-30,14,1
1812,0,['deutsche-telekom-ag_2023.pdf'],302,302-1.7,[2],[0],What was the energy consumption in GWh for the year 2023?,12241,44,4
1813,0,['deutsche-telekom-ag_2023.pdf'],302,302-1.7,[2],[0],How much energy was consumed in GWh in 2022?,13253,44,5
1814,0,['deutsche-telekom-ag_2023.pdf'],302,302-1.7,[2],[0],What was the energy consumption in GWh for the year 2021?,13323,44,6
1815,0,['deutsche-telekom-ag_2023.pdf'],302,302-1.7,[2],[0],What was the energy consumption in GWh for the year 2020?,12843,44,7
1816,0,['deutsche-telekom-ag_2023.pdf'],302,302-1.7,[2],[0],What was the energy consumption in GWh for the year 2019?,9324,44,8
1817,0,['deutsche-telekom-ag_2023.pdf'],302,302-1.7,[46],[0],How much energy consumption was recorded in GWh for the year 2021?,13323,4,5
1818,0,['deutsche-telekom-ag_2023.pdf'],302,302-1.7,[46],[0],What was the recorded energy consumption in GWh for the year 2023?,12241,4,3
1819,0,['deutsche-telekom-ag_2023.pdf'],302,302-1.7,[46],[0],"How much energy was consumed in 2022, measured in gigawatt hours (GWh)?",13253,4,4
1820,0,['deutsche-telekom-ag_2023.pdf'],302,302-1.7,[46],[0],What is the recorded energy usage in GWh for 2020?,12843,4,6
1821,0,['deutsche-telekom-ag_2023.pdf'],302,302-1.7,[46],[0],What was the total energy consumption in gigawatt hours for 2019?,9324,4,7
1822,0,['deutsche-telekom-ag_2023.pdf'],302,302-1.7,[136],[0],How much energy was consumed in GWh in 2023?,12241,5,3
1823,1,['deutsche-telekom-ag_2023.pdf'],302,302-1.7,[136],[0],What was the energy consumption excluding T-Mobile US in GWh in 2023?,4567,6,3
1824,0,['deutsche-telekom-ag_2023.pdf'],305,"305-1.1, 305-2.3",[2],[0],What were the CO2 emissions (Scope 1 and 2) in kt CO2e in 2021?,247,45,6
1825,0,['deutsche-telekom-ag_2023.pdf'],305,"305-1.1, 305-2.3",[2],[0],"What was the total CO2 emissions (Scope 1 and 2) in 2023, measured in kilotonnes of CO2 equivalent?",217,45,4
1826,0,['deutsche-telekom-ag_2023.pdf'],305,"305-1.1, 305-2.3",[2],[0],"How much CO2 (Scope 1 and 2) was emitted in 2022, in kilotonnes of CO2 equivalent?",233,45,5
1827,0,['deutsche-telekom-ag_2023.pdf'],305,"305-1.1, 305-2.3",[2],[0],How many kilotonnes of CO2 equivalent were emitted in 2020 for Scope 1 and 2 emissions?,2512,45,7
1828,0,['deutsche-telekom-ag_2023.pdf'],305,305-*.1,[2],[0],"What was the total CO2 emissions in 2019, measured in kilotonnes of CO2e?",1797,45,8
1829,0,['hugo-boss_2023.pdf'],305,305-1.1,[81],[0],What was the total gross direct GHG emissions (Scope 1) in tonnes of CO2 equivalent for the year 2023?,11438,4,2
1830,0,['hugo-boss_2023.pdf'],305,"305-*.1, 305-*.2",[81],[0],How many tonnes of CO2 equivalent were emitted from own vehicles in 2022?,3068,2,3
1831,0,['hugo-boss_2023.pdf'],305,305-2.2,[81],[0],What is the total indirect GHG emissions (Scope 2) market-based in tonnes of CO2 equivalent for the year 2022?,18820,7,3
1832,0,['hugo-boss_2023.pdf'],305,305-3.1,[81],[0],What was the total gross other indirect GHG emissions (Scope 3) in tonnes of CO2 equivalent for the year 2022?,1063612,17,3
1833,0,['hugo-boss_2023.pdf'],305,"305-*.1, 305-*.2",[81],[0],How many tonnes of CO2 equivalent were generated from direct energy consumption in 2023?,7523,3,2
1834,0,['hugo-boss_2023.pdf'],305,305-*.1,[81],[0],What is the total GHG emissions in tonnes of CO2 equivalent for the year 2023?,1086908,18,2
1835,0,['hugo-boss_2023.pdf'],305,"305-3.1, 305-*.1",[81],[0],What was the amount of GHG emissions (Scope 3) related to waste generation in tonnes of CO2 equivalent for the year 2023?,2278,12,2
1836,0,['hugo-boss_2023.pdf'],305,"305-*.1, 305-*.2",[81],[0],How many tonnes of CO2 equivalent were emitted from employee commuting in 2022?,4594,14,3
1837,1,['hugo-boss_2023.pdf'],305,"305-2.2, 305-*.1",[81],[0],"What was the value of indirect GHG emissions (Scope 2, market-based) for energy consumption in tonnes of CO2 equivalent for the year 2023?",18625,6,2
1838,0,['hugo-boss_2023.pdf'],305,"305-*.1, 305-*.2",[81],[0],What was the total emissions from business travel in tonnes of CO2 equivalent for the year 2023?,7042,13,2
1839,0,['OTC_LVMUY_2023.pdf'],305,"305-*.1, 305-*.2",[167],[0],What were the CO emissions from Wines & Spirits in 2022 in tonnes of CO2 equivalent?,25939,2,2
1840,0,['OTC_LVMUY_2023.pdf'],305,"305-*.1, 305-*.2",[167],[0],How much CO emissions did Fashion & Leather Goods produce in 2022 in tonnes of CO2 equivalent?,97875,3,2
1841,0,['OTC_LVMUY_2023.pdf'],305,"305-*.1, 305-*.2",[167],[0],What is the amount of CO emissions from Perfumes & Cosmetics in 2022 in tonnes of CO2 equivalent?,12696,4,2
1842,0,['OTC_LVMUY_2023.pdf'],305,"305-*.1, 305-*.2",[167],[0],What were the CO emissions from Watches & Jewelry in 2022 in tonnes of CO2 equivalent?,7779,5,2
1843,0,['OTC_LVMUY_2023.pdf'],305,"305-*.1, 305-*.2",[167],[0],How many tonnes of CO emissions did Selective Retailing generate in 2022 in tonnes of CO2 equivalent?,85134,6,2
1844,0,['OTC_LVMUY_2023.pdf'],305,"305-*.1, 305-*.2",[167],[0],What was the CO emissions from other activities in 2022 in tonnes of CO2 equivalent?,28020,7,2
1845,0,['OTC_LVMUY_2023.pdf'],305,"305-*.1, 305-*.2",[167],[0],What is the total CO emissions recorded in 2022 in tonnes of CO2 equivalent?,257444,8,2
1846,0,['OTC_LVMUY_2023.pdf'],305,"305-*.1, 305-*.2",[167],[0],What were the CO emissions from Wines & Spirits in 2023 pro forma in tonnes of CO2 equivalent?,28164,2,3
1847,0,['OTC_LVMUY_2023.pdf'],305,"305-*.1, 305-*.2",[167],[0],How much CO emissions did Fashion & Leather Goods produce in 2023 pro forma in tonnes of CO2 equivalent?,77132,3,3
1848,0,['OTC_LVMUY_2023.pdf'],305,"305-*.1, 305-*.2",[167],[0],What is the amount of CO emissions from Perfumes & Cosmetics in 2023 pro forma in tonnes of CO2 equivalent?,8973,4,3
1849,0,['OTC_LVMUY_2023.pdf'],305,"305-*.1, 305-*.2",[167],[0],What were the CO emissions from Watches & Jewelry in 2023 pro forma in tonnes of CO2 equivalent?,4985,5,3
1850,0,['OTC_LVMUY_2023.pdf'],305,"305-*.1, 305-*.2",[167],[0],How many tonnes of CO emissions did Selective Retailing generate in 2023 pro forma in tonnes of CO2 equivalent?,26711,6,3
1851,0,['OTC_LVMUY_2023.pdf'],305,"305-*.1, 305-*.2",[167],[0],What was the CO emissions from other activities in 2023 pro forma in tonnes of CO2 equivalent?,31519,7,3
1852,0,['OTC_LVMUY_2023.pdf'],305,"305-*.1, 305-*.2",[167],[0],What is the total CO emissions recorded in 2023 pro forma in tonnes of CO2 equivalent?,177484,8,3
1853,0,['OTC_ADDDF_2023.pdf'],301,301-2.1,[90],[0],What percentage of the total polyester material used is recycled polyester?,99,3,3
1854,0,['OTC_ADDDF_2023.pdf'],301,301-2.1,[90],[0],What is the percentage of recycled rubber used in the total rubber material?,1.5,5,3
1855,0,['OTC_ADDDF_2023.pdf'],301,301-2.1,[90],[0],What percentage of cotton used is third-party certified cotton?,97.3,8,3
1856,0,['OTC_ADDDF_2023.pdf'],301,301-2.1,[90],[0],What percentage of the cotton is made up of organic cotton?,2.7,9,3
1857,0,['OTC_ADDDF_2023.pdf'],301,301-2.1,[90],[0],What percentage of the EVA is recycled?,1.9,13,3
1858,0,['OTC_ADDDF_2023.pdf'],301,301-2.1,[90],[0],What percentage of the leather used is third-party certified leather?,99.9,15,3
1859,0,['OTC_ADDDF_2023.pdf'],301,301-2.1,[110],[0],What was the percentage of recycled polyester apparel footwear in 2023?,99,4,2
1860,0,['OTC_ADDDF_2023.pdf'],301,301-2.1,[110],[0],What was the percentage of recycled polyester apparel footwear in 2022?,96,4,3
1861,0,['OTC_ADDDF_2023.pdf'],301,301-2.1,[110],[0],What was the percentage of recycled polyester apparel footwear in 2021?,91,4,4
1862,0,['OTC_ADDDF_2023.pdf'],301,301-2.1,[110],[0],What percentage of more sustainable cotton was sourced in 2023?,100,5,2
1863,0,['OTC_ADDDF_2023.pdf'],301,301-2.1,[110],[0],What percentage of more sustainable cotton was sourced in 2022?,100,5,3
1864,0,['OTC_ADDDF_2023.pdf'],301,301-2.1,[110],[0],What percentage of more sustainable cotton was sourced in 2021?,100,5,4
1865,1,['OTC_ADDDF_2023.pdf'],305,305-1.1,[84],[0],What were the Scope 1 emissions in tons CO2e for the year 2023?,21779,2,2
1866,1,['OTC_ADDDF_2023.pdf'],305,305-1.1,[84],[0],How many tons of Scope 1 CO2 emissions were produced in 2022?,21856,2,3
1867,1,['OTC_ADDDF_2023.pdf'],305,"305-1.1, 305-*.2",[84],[0],What is the total of Scope 1 CO2 emissions related to administrative offices in tons for 2023?,9863,3,2
1868,1,['OTC_ADDDF_2023.pdf'],305,"305-1.1, 305-*.2",[84],[0],What were the Scope 1 emissions from distribution centers in tons of CO2 in 2022?,5128,4,3
1869,1,['OTC_ADDDF_2023.pdf'],305,"305-1.1, 305-*.2",[84],[0],How much did own retail stores contribute to Scope 1 emissions in tons of CO2 in 2023?,5160,5,2
1870,1,['OTC_ADDDF_2023.pdf'],305,"305-*.1, 305-*.2",[84],[0],What is the emissions figure for showrooms in tons CO2e for the year 2022?,537,6,3
1871,1,['OTC_ADDDF_2023.pdf'],305,305-2.2,[84],[0],"What were the Scope 2 emissions, market-based, in tons CO2e for 2023?",142457,7,2
1872,1,['OTC_ADDDF_2023.pdf'],305,"305-2.3, 305-*.2",[84],[0],How many tons of Scope 2 CO2 were emitted from administrative offices in 2022?,13354,8,3
1873,1,['OTC_ADDDF_2023.pdf'],305,"305-2.3, 305-*.2",[84],[0],What is the quantity of market-based Scope 2 emissions for distribution centers in tons CO2e for 2023?,20311,9,2
1874,1,['OTC_ADDDF_2023.pdf'],305,"305-2.3, 305-*.2",[84],[0],"With reference to Scope 2 emissions, what were the emissions from own retail stores in tons of CO2 for 2022?",104480,10,3
1875,1,['OTC_ADDDF_2023.pdf'],305,"305-2.2, 305-*.2",[84],[0],How much did showrooms emit in tons of CO2 in 2023 (Scope 2 market-based emissions)?,3794,11,2
1876,1,['OTC_ADDDF_2023.pdf'],305,305-3.1,[84],[0],What were the Scope 3 emissions in tons CO2e for the year 2023?,5894811,12,2
1877,1,['OTC_ADDDF_2023.pdf'],305,"305-*.1, 305-*.2",[84],[0],How many tons of CO2 were attributed to purchased goods and services in 2022?,6041553,13,3
1878,1,['OTC_ADDDF_2023.pdf'],305,"305-*.1, 305-*.2",[84],[0],What is the total for upstream transportation and distribution emissions in tons CO2e for 2023?,247684,14,2
1879,1,['OTC_ADDDF_2023.pdf'],305,"305-*.1, 305-*.2",[84],[0],How much did business travel contribute to emissions in tons CO2e in 2022?,36158,15,3
1880,1,['OTC_ADDDF_2023.pdf'],305,"305-*.1, 305-*.2",[84],[0],What were the emissions from use of sold products in tons CO2e for the year 2023?,957429,16,2
1881,1,['OTC_ADDDF_2023.pdf'],305,"305-*.1, 305-*.2",[84],[0],What is the total for end-of-life treatment of sold products emissions in tons CO2e for 2022?,157002,17,3
1882,1,['OTC_ADDDF_2023.pdf'],305,305-*.1,[84],[0],What were the total emissions in tons CO2e for the year 2023?,6059047,18,2
1883,1,['OTC_ADDDF_2023.pdf'],305,"305-*.1, 305-*.2",[84],[0],"What was the GHG emissions per product, measured in kilograms of CO2 equivalent, for the year 2022?",6.5,19,3
1884,0,['OTC_ADDDF_2023.pdf'],305,"305-1.1, 305-2.3",[110],[0],What was the absolute annual CO2 Scope 1 and Scope 2 net emissions in tons for the year 2023?,164236,9,2
1885,0,['OTC_ADDDF_2023.pdf'],305,"305-1.1, 305-2.3",[110],[0],What was the absolute annual CO2 Scope 1 and Scope 2 net emissions in tons for the year 2022?,164149,9,3
1886,0,['OTC_ADDDF_2023.pdf'],305,"305-1.1, 305-2.3",[110],[0],What was the absolute annual CO2 Scope 1 and Scope 2 net emissions in tons for the year 2021?,138411,9,4
1887,0,['OTC_CRERF_2023.pdf'],301,301-2.2,[70],[0],What was the percentage of palm oil used in Carrefour-branded products that is fully traced in 2023?,95.3,3,3
1888,0,['OTC_CRERF_2023.pdf'],301,301-2.2,[70],[0],"In 2023, what percentage of palm oil used in Carrefour-branded products was certified RSPO or equivalent?",100,4,3
1889,0,['OTC_CRERF_2023.pdf'],301,301-2.2,[70],[0],What percentage of Carrefour-branded products in ten priority categories were sourced from sustainable forests in 2023?,96.3,5,3
1890,0,['OTC_CRERF_2023.pdf'],301,301-2.2,[70],[0],What was the percentage of Carrefour Quality Lines and other key Carrefour-branded products that used zero-deforestation soy as animal feed in 2023?,21.7,6,3
1891,0,['OTC_CRERF_2023.pdf'],301,301-2.2,[70],[0],"In 2023, what percentage of Carrefour-branded chocolate bars complied with the Sustainable Cocoa Charter?",31.6,7,3
1892,0,['OTC_CRERF_2023.pdf'],308,308-1.1,[70],[0],What percentage of key traders were assessed in 2023?,100,8,3
1893,0,['OTC_CRERF_2023.pdf'],308,308-1.1,[70],[0],What percentage of key traders were making progress towards complying with the policy in 2023?,33,9,3
1894,0,['OTC_CRERF_2023.pdf'],308,308-1.1,[70],[0],What percentage of Brazilian beef suppliers were geo-monitored and compliant with the forest policy in 2023?,100,11,3
1895,0,['OTC_CRERF_2023.pdf'],301,301-3.2,[70],[0],"In 2023, what percentage of natural textile raw materials complied with the responsible TEX policy?",52.3,13,3
1896,0,['OTC_CRERF_2023.pdf'],301,301-3.2,[70],[0],What was the percentage of TEX products made from organic cotton in 2023?,20.6,14,3
1897,0,['OTC_CRERF_2023.pdf'],301,301-3.2,[70],[0],"In 2023, what percentage of viscose TEX products were made from wood fibre sourced from sustainably managed forests?",96.3,15,3
1898,0,['OTC_CRERF_2023.pdf'],301,301-3.2,[70],[0],What percentage of wool TEX products were sourced from traceable quality lines that guarantee animal welfare in 2023?,58.7,16,3
1899,0,['OTC_CRERF_2023.pdf'],301,301-3.2,[70],[0],What was the percentage of cashmere TEX products sourced from traceable quality lines in 2023?,100,17,3
1900,0,['OTC_CRERF_2023.pdf'],302,302-1.2,[86],[0],What percentage of renewable electricity was consumed in total electricity in 2023?,3.7,11,3
1901,0,['OTC_CRERF_2023.pdf'],302,302-1.2,[86],[0],How much renewable electricity was consumed in 2023 (in MWh)?,148715,12,3
