index,question,value,response
1794,Was the assessment of 50 percent of production raw materials with high human rights risks completed?,Yes,yes
1795,By when should 100 percent of service supply chain products with high human rights risks be reviewed?,2026,2026
1796,When is the target of reducing CO2 emissions by 80 percent expected?,2030,2030
1797,By which year is the share of renewable energy in production expected to reach 100 percent?,2039,2039
1798,What percentage of renewable energy usage is targeted for cars by 2030?,70,70.00
1799,What percentage of renewable energy usage is targeted for vans by 2030?,80,80.00
1800,What is the target percentage reduction in energy consumption for cars by 2030?,-43,-43.00%
1801,What is the target percentage reduction in energy consumption for vans by 2030?,-25,-25%
1802,What was the water consumption in production for 2023 in thousands of cubic meters?,1913,1913.00
1803,"What were the CO2 emissions of the new car fleet in Europe in 2023, measured in g/km?",109,109.00
1804,"What were the CO2 emissions of the new car fleet in the United States in 2023, measured in grams of CO2 per mile?",170,170.00
1805,"What were the CO2 emissions of the light commercial vehicle fleet in Europe in 2023, measured in g/km?",204,204.00
1806,"What were the CO2 emissions of the light duty truck fleet in the United States in 2023, measured in grams of CO2 per mile?",259,259.00
1807,"What were the CO2 emissions in production (Scope 1 and Scope 2) in 2023, measured in 1,000 of tonnes?",511,511.00
1808,What is the target percentage reduction in waste volume for disposal for cars by 2030?,-82,-82.00%
1809,What is the target percentage reduction in waste volume for disposal for vans by 2030?,-85,-85.00%
1810,What is the target percentage reduction in total waste volume for cars by 2030?,-35,-35%
1811,What is the target percentage reduction in total waste volume for vans by 2030?,-30,"-25%, -30%"
1812,What was the energy consumption in GWh for the year 2023?,12241,12241.00
1813,How much energy was consumed in GWh in 2022?,13253,13253.00
1814,What was the energy consumption in GWh for the year 2021?,13323,13323.00
1815,What was the energy consumption in GWh for the year 2020?,12843,12843.00
1816,What was the energy consumption in GWh for the year 2019?,9324,9324.00
1817,How much energy consumption was recorded in GWh for the year 2021?,13323,13323.00
1818,What was the recorded energy consumption in GWh for the year 2023?,12241,12241.00
1819,"How much energy was consumed in 2022, measured in gigawatt hours (GWh)?",13253,13253.00
1820,What is the recorded energy usage in GWh for 2020?,12843,12843.00
1821,What was the total energy consumption in gigawatt hours for 2019?,9324,9324.00
1822,How much energy was consumed in GWh in 2023?,12241,12241.00
1823,What was the energy consumption excluding T-Mobile US in GWh in 2023?,4567,4567.00
1824,What were the CO2 emissions (Scope 1 and 2) in kt CO2e in 2021?,247,247.00
1825,"What was the total CO2 emissions (Scope 1 and 2) in 2023, measured in kilotonnes of CO2 equivalent?",217,217.00
1826,"How much CO2 (Scope 1 and 2) was emitted in 2022, in kilotonnes of CO2 equivalent?",233,233.00
1827,How many kilotonnes of CO2 equivalent were emitted in 2020 for Scope 1 and 2 emissions?,2512,2512.00
1828,"What was the total CO2 emissions in 2019, measured in kilotonnes of CO2e?",1797,1797.00
1829,What was the total gross direct GHG emissions (Scope 1) in tonnes of CO2 equivalent for the year 2023?,11438,11438.00
1830,How many tonnes of CO2 equivalent were emitted from own vehicles in 2022?,3068,3068.00
1831,What is the total indirect GHG emissions (Scope 2) market-based in tonnes of CO2 equivalent for the year 2022?,18820,NaN
1832,What was the total gross other indirect GHG emissions (Scope 3) in tonnes of CO2 equivalent for the year 2022?,1063612,1056845.00
1833,How many tonnes of CO2 equivalent were generated from direct energy consumption in 2023?,7523,7523.00
1834,What is the total GHG emissions in tonnes of CO2 equivalent for the year 2023?,1086908,1086908.00
1835,What was the amount of GHG emissions (Scope 3) related to waste generation in tonnes of CO2 equivalent for the year 2023?,2278,2278.00
1836,How many tonnes of CO2 equivalent were emitted from employee commuting in 2022?,4594,4594.00
1837,"What was the value of indirect GHG emissions (Scope 2, market-based) for energy consumption in tonnes of CO2 equivalent for the year 2023?",18625,NaN
1838,What was the total emissions from business travel in tonnes of CO2 equivalent for the year 2023?,7042,7042.00
1839,What were the CO emissions from Wines & Spirits in 2022 in tonnes of CO2 equivalent?,25939,25939.00
1840,How much CO emissions did Fashion & Leather Goods produce in 2022 in tonnes of CO2 equivalent?,97875,97875.00
1841,What is the amount of CO emissions from Perfumes & Cosmetics in 2022 in tonnes of CO2 equivalent?,12696,12696.00
1842,What were the CO emissions from Watches & Jewelry in 2022 in tonnes of CO2 equivalent?,7779,7779.00
1843,How many tonnes of CO emissions did Selective Retailing generate in 2022 in tonnes of CO2 equivalent?,85134,85134.00
1844,What was the CO emissions from other activities in 2022 in tonnes of CO2 equivalent?,28020,28020.00
1845,What is the total CO emissions recorded in 2022 in tonnes of CO2 equivalent?,257444,257444.00
1846,What were the CO emissions from Wines & Spirits in 2023 pro forma in tonnes of CO2 equivalent?,28164,28164.00
1847,How much CO emissions did Fashion & Leather Goods produce in 2023 pro forma in tonnes of CO2 equivalent?,77132,77132.00
1848,What is the amount of CO emissions from Perfumes & Cosmetics in 2023 pro forma in tonnes of CO2 equivalent?,8973,8973.00
1849,What were the CO emissions from Watches & Jewelry in 2023 pro forma in tonnes of CO2 equivalent?,4985,4985.00
1850,How many tonnes of CO emissions did Selective Retailing generate in 2023 pro forma in tonnes of CO2 equivalent?,26711,26711.00
1851,What was the CO emissions from other activities in 2023 pro forma in tonnes of CO2 equivalent?,31519,31519.00
1852,What is the total CO emissions recorded in 2023 pro forma in tonnes of CO2 equivalent?,177484,177484.00
1853,What percentage of the total polyester material used is recycled polyester?,99,no
1854,What is the percentage of recycled rubber used in the total rubber material?,1.5,8.50
1855,What percentage of cotton used is third-party certified cotton?,97.3,97.30
1856,What percentage of the cotton is made up of organic cotton?,2.7,19.00
1857,What percentage of the EVA is recycled?,1.9,19.00
1858,What percentage of the leather used is third-party certified leather?,99.9,99.90
1859,What was the percentage of recycled polyester apparel footwear in 2023?,99,99.00
1860,What was the percentage of recycled polyester apparel footwear in 2022?,96,96.00
1861,What was the percentage of recycled polyester apparel footwear in 2021?,91,91.00
1862,What percentage of more sustainable cotton was sourced in 2023?,100,100.00
1863,What percentage of more sustainable cotton was sourced in 2022?,100,100.00
1864,What percentage of more sustainable cotton was sourced in 2021?,100,100.00
1865,What were the Scope 1 emissions in tons CO2e for the year 2023?,21779,21779.00
1866,How many tons of Scope 1 CO2 emissions were produced in 2022?,21856,21856.00
1867,What is the total of Scope 1 CO2 emissions related to administrative offices in tons for 2023?,9863,9863.00
1868,What were the Scope 1 emissions from distribution centers in tons of CO2 in 2022?,5128,5128.00
1869,How much did own retail stores contribute to Scope 1 emissions in tons of CO2 in 2023?,5160,5160.00
1870,What is the emissions figure for showrooms in tons CO2e for the year 2022?,537,537.00
1871,"What were the Scope 2 emissions, market-based, in tons CO2e for 2023?",142457,142457.00
1872,How many tons of Scope 2 CO2 were emitted from administrative offices in 2022?,13354,13354.00
1873,What is the quantity of market-based Scope 2 emissions for distribution centers in tons CO2e for 2023?,20311,20311.00
1874,"With reference to Scope 2 emissions, what were the emissions from own retail stores in tons of CO2 for 2022?",104480,104480.00
1875,How much did showrooms emit in tons of CO2 in 2023 (Scope 2 market-based emissions)?,3794,3794.00
1876,What were the Scope 3 emissions in tons CO2e for the year 2023?,5894811,5894811.00
1877,How many tons of CO2 were attributed to purchased goods and services in 2022?,6041553,6041553.00
1878,What is the total for upstream transportation and distribution emissions in tons CO2e for 2023?,247684,247684.00
1879,How much did business travel contribute to emissions in tons CO2e in 2022?,36158,36158.00
1880,What were the emissions from use of sold products in tons CO2e for the year 2023?,957429,957429.00
1881,What is the total for end-of-life treatment of sold products emissions in tons CO2e for 2022?,157002,157002.00
1882,What were the total emissions in tons CO2e for the year 2023?,6059047,6059047.00
1883,"What was the GHG emissions per product, measured in kilograms of CO2 equivalent, for the year 2022?",6.5,6.50
1884,What was the absolute annual CO2 Scope 1 and Scope 2 net emissions in tons for the year 2023?,164236,164236.00
1885,What was the absolute annual CO2 Scope 1 and Scope 2 net emissions in tons for the year 2022?,164149,164149.00
1886,What was the absolute annual CO2 Scope 1 and Scope 2 net emissions in tons for the year 2021?,138411,138411.00
1887,What was the percentage of palm oil used in Carrefour-branded products that is fully traced in 2023?,95.3,95.30%
1888,"In 2023, what percentage of palm oil used in Carrefour-branded products was certified RSPO or equivalent?",100,100.00%
1889,What percentage of Carrefour-branded products in ten priority categories were sourced from sustainable forests in 2023?,96.3,96.30%
1890,What was the percentage of Carrefour Quality Lines and other key Carrefour-branded products that used zero-deforestation soy as animal feed in 2023?,21.7,21.70%
1891,"In 2023, what percentage of Carrefour-branded chocolate bars complied with the Sustainable Cocoa Charter?",31.6,31.60%
1892,What percentage of key traders were assessed in 2023?,100,100.00%
1893,What percentage of key traders were making progress towards complying with the policy in 2023?,33,33.00%
1894,What percentage of Brazilian beef suppliers were geo-monitored and compliant with the forest policy in 2023?,100,100.00%
1895,"In 2023, what percentage of natural textile raw materials complied with the responsible TEX policy?",52.3,52.30%
1896,What was the percentage of TEX products made from organic cotton in 2023?,20.6,20.60%
1897,"In 2023, what percentage of viscose TEX products were made from wood fibre sourced from sustainably managed forests?",96.3,96.30%
1898,What percentage of wool TEX products were sourced from traceable quality lines that guarantee animal welfare in 2023?,58.7,58.70%
1899,What was the percentage of cashmere TEX products sourced from traceable quality lines in 2023?,100,100.00%
1900,What percentage of renewable electricity was consumed in total electricity in 2023?,3.7,3.70
1901,How much renewable electricity was consumed in 2023 (in MWh)?,148715,148715.00
1902,How many sites had solar panels for self-consumption in 2023 (units)?,137,137
1903,What was the surface area covered by solar panels deployed in car parks and stores in 2023 in square meters?,262075,262075.00
1904,How many Power Purchase Agreements (PPA) were signed in 2023 (units)?,4,4.00
1905,"What is the expected renewable energy supply through Power Purchase Agreements (PPAs) in 2030, in MWh",100,100.00
1906,What was the total energy consumption in MWh for the year 2023?,4556990,4556990.00
1907,How many stores were equipped with natural refrigeration systems in units for the year 2023?,247,247
